ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-03-24,1690.7362688726325,1588.588983341946,1892.8189565782623,1690.7351833289338,1690.7374743334249,54.2241508858405,54.2241508858405,54.2241508858405,54.2241508858405,54.2241508858405,54.2241508858405,0.0,0.0,0.0,1744.960419758473
2024-03-31,1693.3659579875232,1594.7454877002608,1896.2870161067317,1693.3648570281855,1693.3671811680506,54.22415088626324,54.22415088626324,54.22415088626324,54.22415088626324,54.22415088626324,54.22415088626324,0.0,0.0,0.0,1747.5901088737864
2024-04-07,1695.9956471024138,1601.8497076127926,1903.0717625876648,1695.994531095818,1695.9968844564685,54.22415088599748,54.22415088599748,54.22415088599748,54.22415088599748,54.22415088599748,54.22415088599748,0.0,0.0,0.0,1750.2197979884113
2024-04-14,1698.625336217305,1602.2325521479281,1891.3685992656067,1698.624206286266,1698.6265869915762,54.22415088633219,54.22415088633219,54.22415088633219,54.22415088633219,54.22415088633219,54.22415088633219,0.0,0.0,0.0,1752.849487103637
2024-04-21,1701.255025332196,1611.0084184532814,1905.0950756118864,1701.2538814056059,1701.2562921691117,54.22415088606642,54.22415088606642,54.22415088606642,54.22415088606642,54.22415088606642,54.22415088606642,0.0,0.0,0.0,1755.4791762182624
2024-04-28,1703.8847144470867,1611.6655670886203,1906.7322829587183,1703.88355737043,1703.8859943050618,54.22415088648917,54.22415088648917,54.22415088648917,54.22415088648917,54.22415088648917,54.22415088648917,0.0,0.0,0.0,1758.108865333576
2024-05-05,1706.5144035619778,1619.2649450191395,1907.158857909411,1706.513231462265,1706.515698439732,54.2241508862234,54.2241508862234,54.2241508862234,54.2241508862234,54.2241508862234,54.2241508862234,0.0,0.0,0.0,1760.7385544482013
2024-05-12,1709.1440926768687,1622.0997368268618,1916.8655559291415,1709.1429075382307,1709.1454068704302,54.224150885957656,54.224150885957656,54.224150885957656,54.224150885957656,54.224150885957656,54.224150885957656,0.0,0.0,0.0,1763.3682435628264
2024-05-19,1711.7737817917593,1610.7559132761241,1907.453657708722,1711.7725847319464,1711.7751175554972,54.224150885691884,54.224150885691884,54.224150885691884,54.224150885691884,54.224150885691884,54.224150885691884,0.0,0.0,0.0,1765.9979326774512
2024-05-26,1714.4034709066502,1620.6677674218745,1910.599665441445,1714.4022644519084,1714.4048246674392,54.2241508867151,54.2241508867151,54.2241508867151,54.2241508867151,54.2241508867151,54.2241508867151,0.0,0.0,0.0,1768.6276217933653
2024-06-02,1717.033160021541,1629.8832501458191,1908.5459569070429,1717.0319415417998,1717.0345239236676,54.22415088576082,54.22415088576082,54.22415088576082,54.22415088576082,54.22415088576082,54.22415088576082,0.0,0.0,0.0,1771.2573109073019
2024-06-09,1719.6628491364322,1613.834577413143,1918.8549791418295,1719.6616197796545,1719.6642321421984,54.22415088618357,54.22415088618357,54.22415088618357,54.22415088618357,54.22415088618357,54.22415088618357,0.0,0.0,0.0,1773.887000022616
2024-06-16,1722.2925382513229,1639.1557269714247,1917.385015018922,1722.2912978705,1722.293941125461,54.224150885917815,54.224150885917815,54.224150885917815,54.224150885917815,54.224150885917815,54.224150885917815,0.0,0.0,0.0,1776.5166891372407
2024-06-23,1724.922227366214,1626.9074500408137,1928.5882060822616,1724.9209710921464,1724.9236403462,54.224150886252524,54.224150886252524,54.224150886252524,54.224150886252524,54.224150886252524,54.224150886252524,0.0,0.0,0.0,1779.1463782524665
2024-06-30,1727.5519164811046,1628.3319668209795,1923.2843892046424,1727.550645934901,1727.553339180224,54.224150885986774,54.224150885986774,54.224150885986774,54.224150885986774,54.224150885986774,54.224150885986774,0.0,0.0,0.0,1781.7760673670914
2024-07-07,1730.1816055959957,1644.0242857620674,1935.8373302856899,1730.1803155997638,1730.1830451418884,54.22415088640952,54.22415088640952,54.22415088640952,54.22415088640952,54.22415088640952,54.22415088640952,0.0,0.0,0.0,1784.4057564824052
2024-07-14,1732.8112947108864,1641.3810957156081,1935.0039320847684,1732.8099856549766,1732.8127565137775,54.224150886832284,54.224150886832284,54.224150886832284,54.224150886832284,54.224150886832284,54.224150886832284,0.0,0.0,0.0,1787.0354455977188
2024-07-21,1735.4409838257775,1641.22703354685,1934.3194787301238,1735.4396728679644,1735.4424691563872,54.22415088587799,54.22415088587799,54.22415088587799,54.22415088587799,54.22415088587799,54.22415088587799,0.0,0.0,0.0,1789.6651347116556
2024-07-28,1738.0706729406684,1645.9899789190888,1947.535894741951,1738.069349757398,1738.0721779322828,54.224150886300755,54.224150886300755,54.224150886300755,54.224150886300755,54.224150886300755,54.224150886300755,0.0,0.0,0.0,1792.2948238269692
2024-08-04,1740.700362055559,1646.343618412943,1947.6033976068525,1740.6990186665337,1740.701883426444,54.22415088603497,54.22415088603497,54.22415088603497,54.22415088603497,54.22415088603497,54.22415088603497,0.0,0.0,0.0,1794.924512941594
2024-08-11,1743.3300511704501,1653.8692105714285,1945.0319143863835,1743.3286910227555,1743.3315836258519,54.22415088636968,54.22415088636968,54.22415088636968,54.22415088636968,54.22415088636968,54.22415088636968,0.0,0.0,0.0,1797.5542020568198
2024-08-18,1745.9597402853408,1660.4849742666192,1948.3997991395129,1745.9583578836814,1745.9612839590288,54.22415088610392,54.22415088610392,54.22415088610392,54.22415088610392,54.22415088610392,54.22415088610392,0.0,0.0,0.0,1800.1838911714447
2024-08-25,1748.589429400232,1654.4931014329838,1948.3404780725452,1748.588027394923,1748.590981540341,54.22415088652667,54.22415088652667,54.22415088652667,54.22415088652667,54.22415088652667,54.22415088652667,0.0,0.0,0.0,1802.8135802867587
2024-09-01,1751.2191185151225,1655.4187324327622,1946.6518555695166,1751.2176969530274,1751.2206840855004,54.22415088557241,54.22415088557241,54.22415088557241,54.22415088557241,54.22415088557241,54.22415088557241,0.0,0.0,0.0,1805.443269400695
2024-09-08,1753.8488076300137,1645.9340387835591,1940.3702733938712,1753.84736800729,1753.8503930827617,54.22415088659562,54.22415088659562,54.22415088659562,54.22415088659562,54.22415088659562,54.22415088659562,0.0,0.0,0.0,1808.0729585166093
2024-09-15,1756.4784967449043,1658.5065929543948,1954.5360450023506,1756.477044967882,1756.4801023095747,54.22415088632986,54.22415088632986,54.22415088632986,54.22415088632986,54.22415088632986,54.22415088632986,0.0,0.0,0.0,1810.7026476312342
2024-09-22,1759.1081858597954,1675.6215678223236,1958.16481276894,1759.1067232203518,1759.1098070281123,54.224150886752604,54.224150886752604,54.224150886752604,54.224150886752604,54.224150886752604,54.224150886752604,0.0,0.0,0.0,1813.332336746548
2024-09-29,1761.737874974686,1670.81588628423,1972.0941555362342,1761.7363995538112,1761.7395087829925,54.22415088579832,54.22415088579832,54.22415088579832,54.22415088579832,54.22415088579832,54.22415088579832,0.0,0.0,0.0,1815.9620258604843
2024-10-06,1764.3675640895772,1666.6529837308292,1972.4460075305462,1764.3660728825587,1764.3692114839073,54.224150886221075,54.224150886221075,54.224150886221075,54.224150886221075,54.224150886221075,54.224150886221075,0.0,0.0,0.0,1818.5917149757981
2024-10-13,1766.997253204468,1675.5624594160497,1971.507007856191,1766.9957398322363,1766.998917739033,54.22415088595533,54.22415088595533,54.22415088595533,54.22415088595533,54.22415088595533,54.22415088595533,0.0,0.0,0.0,1821.2214040904234
2024-10-20,1769.6269423193587,1662.638320602537,1979.0963768089916,1769.625413631395,1769.6286252431503,54.22415088629001,54.22415088629001,54.22415088629001,54.22415088629001,54.22415088629001,54.22415088629001,0.0,0.0,0.0,1823.8510932056488
2024-10-27,1772.2566314342498,1672.9194765113925,1978.8500223545477,1772.2550854649317,1772.25832001196,54.224150886024276,54.224150886024276,54.224150886024276,54.224150886024276,54.224150886024276,54.224150886024276,0.0,0.0,0.0,1826.480782320274
2024-11-03,1774.8863205491405,1678.7954937731888,1977.2828436998634,1774.8847550840235,1774.8880242666985,54.224150886447,54.224150886447,54.224150886447,54.224150886447,54.224150886447,54.224150886447,0.0,0.0,0.0,1829.1104714355874
2024-11-10,1777.5160096640316,1687.168444101772,1987.66110297083,1777.5144276987783,1777.5177336490785,54.22415088549274,54.22415088549274,54.22415088549274,54.22415088549274,54.22415088549274,54.22415088549274,0.0,0.0,0.0,1831.7401605495243
2024-11-17,1780.1456987789222,1692.792837206196,1982.432525257657,1780.1441043136626,1780.1474361026474,54.2241508859155,54.2241508859155,54.2241508859155,54.2241508859155,54.2241508859155,54.2241508859155,0.0,0.0,0.0,1834.3698496648378
2024-11-24,1782.7753878938133,1679.3727239698846,1983.4875275989973,1782.773782923016,1782.7771360994116,54.22415088633824,54.22415088633824,54.22415088633824,54.22415088633824,54.22415088633824,54.22415088633824,0.0,0.0,0.0,1836.9995387801516
2024-12-01,1785.4050770087044,1695.4556249094312,1994.0828268498738,1785.4034566064554,1785.4068354173437,54.224150885383985,54.224150885383985,54.224150885383985,54.224150885383985,54.224150885383985,54.224150885383985,0.0,0.0,0.0,1839.6292278940884
2024-12-08,1788.034766123595,1691.5579694336252,1984.9706047833497,1788.0331362110712,1788.0365343768387,54.224150886407166,54.224150886407166,54.224150886407166,54.224150886407166,54.224150886407166,54.224150886407166,0.0,0.0,0.0,1842.2589170100023
2024-12-15,1790.6644552384857,1689.081813558507,1998.6639537893388,1790.662814955519,1790.6662389925982,54.22415088614143,54.22415088614143,54.22415088614143,54.22415088614143,54.22415088614143,54.22415088614143,0.0,0.0,0.0,1844.8886061246271
2024-12-22,1793.2941443533766,1694.9065612409493,2006.960035820208,1793.292493113149,1793.2959479541835,54.224150886564175,54.224150886564175,54.224150886564175,54.224150886564175,54.224150886564175,54.224150886564175,0.0,0.0,0.0,1847.5182952399407
2024-12-29,1795.9238334682677,1695.8268042830264,2004.8678291017484,1795.9221579900232,1795.925654963567,54.22415088621036,54.22415088621036,54.22415088621036,54.22415088621036,54.22415088621036,54.22415088621036,0.0,0.0,0.0,1850.147984354478
2025-01-05,1798.5535225831584,1706.3363222874702,1987.6589385549603,1798.551829405894,1798.5553512145812,54.22415088663311,54.22415088663311,54.22415088663311,54.22415088663311,54.22415088663311,54.22415088663311,0.0,0.0,0.0,1852.7776734697916
2025-01-12,1801.1832116980495,1708.968748570632,1996.2909097815277,1801.1815101748061,1801.1850465167263,54.22415088636736,54.22415088636736,54.22415088636736,54.22415088636736,54.22415088636736,54.22415088636736,0.0,0.0,0.0,1855.407362584417
2025-01-19,1803.8129008129406,1715.790877817716,2006.8817449324388,1803.811189771786,1803.8147571315621,54.224150886101604,54.224150886101604,54.224150886101604,54.224150886101604,54.224150886101604,54.224150886101604,0.0,0.0,0.0,1858.0370516990422
2025-01-26,1806.4425899278312,1711.415196119855,2012.612640224597,1806.4408623579266,1806.444452010588,54.22415088583583,54.22415088583583,54.22415088583583,54.22415088583583,54.22415088583583,54.22415088583583,0.0,0.0,0.0,1860.666740813667
2025-02-02,1809.0722790427224,1709.6184806305068,2010.0326652271265,1809.0705373507114,1809.074159325475,54.22415088625859,54.22415088625859,54.22415088625859,54.22415088625859,54.22415088625859,54.22415088625859,0.0,0.0,0.0,1863.2964299289808
2025-02-09,1811.701968157613,1710.9236856114449,2011.9683434742108,1811.7002148400727,1811.7038663656122,54.22415088530432,54.22415088530432,54.22415088530432,54.22415088530432,54.22415088530432,54.22415088530432,0.0,0.0,0.0,1865.9261190429174
2025-02-16,1814.331657272504,1726.7489179291588,2025.5744481444392,1814.329890510969,1814.3335641652284,54.22415088632753,54.22415088632753,54.22415088632753,54.22415088632753,54.22415088632753,54.22415088632753,0.0,0.0,0.0,1868.5558081588315
2025-02-23,1816.9613463873948,1725.7831422990607,2020.6738635332895,1816.9595661852868,1816.963254597985,54.22415088606176,54.22415088606176,54.22415088606176,54.22415088606176,54.22415088606176,54.22415088606176,0.0,0.0,0.0,1871.1854972734566
2025-03-02,1819.5910355022856,1725.6268472358295,2021.8163254110248,1819.5892428824143,1819.5929532911173,54.22415088648453,54.22415088648453,54.22415088648453,54.22415088648453,54.22415088648453,54.22415088648453,0.0,0.0,0.0,1873.8151863887701
2025-03-09,1822.2207246171763,1725.1757599661933,2027.9147457590868,1822.2189179488726,1822.2226623196048,54.224150885530236,54.224150885530236,54.224150885530236,54.224150885530236,54.224150885530236,54.224150885530236,0.0,0.0,0.0,1876.4448755027065
2025-03-16,1824.8504137320674,1722.4520396873133,2024.2531088334977,1824.8485857571845,1824.8523667646211,54.224150885953,54.224150885953,54.224150885953,54.224150885953,54.224150885953,54.224150885953,0.0,0.0,0.0,1879.0745646180203
2025-03-23,1827.480102846958,1738.4710904476624,2027.5270717045948,1827.4782546153233,1827.4820701347082,54.224150886375725,54.224150886375725,54.224150886375725,54.224150886375725,54.224150886375725,54.224150886375725,0.0,0.0,0.0,1881.7042537333339
2025-03-30,1830.1097919618492,1735.7837711694367,2030.0254589474293,1830.1079190612747,1830.1117653743308,54.22415088542147,54.22415088542147,54.22415088542147,54.22415088542147,54.22415088542147,54.22415088542147,0.0,0.0,0.0,1884.3339428472707
2025-04-06,1832.7394810767403,1735.82133498805,2033.5440195564863,1832.737586902309,1832.741467832054,54.224150886444704,54.224150886444704,54.224150886444704,54.224150886444704,54.224150886444704,54.224150886444704,0.0,0.0,0.0,1886.963631963185
2025-04-13,1835.369170191631,1735.086513762678,2045.7333191307955,1835.3672488207703,1835.3711762486273,54.22415088617891,54.22415088617891,54.22415088617891,54.22415088617891,54.22415088617891,54.22415088617891,0.0,0.0,0.0,1889.5933210778098
2025-04-20,1837.9988593065216,1742.368404384256,2030.7617028581785,1837.9969203212688,1838.0008855497617,54.224150885913176,54.224150885913176,54.224150885913176,54.224150885913176,54.224150885913176,54.224150885913176,0.0,0.0,0.0,1892.2230101924347
2025-04-27,1840.6285484214127,1750.6071063948204,2039.7727532451886,1840.6265909510605,1840.630594659143,54.22415088624786,54.22415088624786,54.22415088624786,54.22415088624786,54.22415088624786,54.22415088624786,0.0,0.0,0.0,1894.8526993076605
2025-05-04,1843.2582375363036,1752.0054759956538,2029.274213642917,1843.2562570879888,1843.26029345329,54.224150886670614,54.224150886670614,54.224150886670614,54.224150886670614,54.224150886670614,54.224150886670614,0.0,0.0,0.0,1897.4823884229743
2025-05-11,1845.8879266511944,1750.7792938102466,2056.2587313919744,1845.8859333511843,1845.8900052791414,54.224150886404864,54.224150886404864,54.224150886404864,54.224150886404864,54.224150886404864,54.224150886404864,0.0,0.0,0.0,1900.1120775375994
2025-05-18,1848.5176157660853,1754.7884803105967,2035.2500905289487,1848.5156072833158,1848.5197106469514,54.22415088613909,54.22415088613909,54.22415088613909,54.22415088613909,54.22415088613909,54.22415088613909,0.0,0.0,0.0,1902.7417666522244
2025-05-25,1851.147304880976,1747.9513269500592,2061.230562547558,1851.145278425319,1851.1494161528474,54.22415088587333,54.22415088587333,54.22415088587333,54.22415088587333,54.22415088587333,54.22415088587333,0.0,0.0,0.0,1905.3714557668493
2025-06-01,1853.776993995867,1743.1451542721159,2060.336223710747,1853.7749537251918,1853.7791277016918,54.22415088629608,54.22415088629608,54.22415088629608,54.22415088629608,54.22415088629608,54.22415088629608,0.0,0.0,0.0,1908.001144882163
2025-06-08,1856.4066831107577,1764.7298489018435,2061.9658383755636,1856.4046349602797,1856.4088319102243,54.22415088534181,54.22415088534181,54.22415088534181,54.22415088534181,54.22415088534181,54.22415088534181,0.0,0.0,0.0,1910.6308339960995
2025-06-15,1859.0363722256488,1766.040320846057,2065.9728614645787,1859.0343152623977,1859.0385317161179,54.224150886365024,54.224150886365024,54.224150886365024,54.224150886365024,54.224150886365024,54.224150886365024,0.0,0.0,0.0,1913.260523112014
2025-06-22,1861.66606134054,1768.0071430718215,2067.9678840186752,1861.6639945319175,1861.6682381400383,54.22415088609927,54.22415088609927,54.22415088609927,54.22415088609927,54.22415088609927,54.22415088609927,0.0,0.0,0.0,1915.8902122266393
2025-06-29,1864.2957504554306,1770.749054695617,2062.6073343533285,1864.293666583818,1864.2979498848163,54.22415088583351,54.22415088583351,54.22415088583351,54.22415088583351,54.22415088583351,54.22415088583351,0.0,0.0,0.0,1918.5199013412641
2025-07-06,1866.9254395703217,1765.7953956694614,2072.5320863640386,1866.923339302517,1866.927660841928,54.22415088556774,54.22415088556774,54.22415088556774,54.22415088556774,54.22415088556774,54.22415088556774,0.0,0.0,0.0,1921.1495904558894
2025-07-13,1869.5551286852126,1780.1583461606463,2062.1646929314797,1869.553008502044,1869.5573716464219,54.224150886590955,54.224150886590955,54.224150886590955,54.224150886590955,54.224150886590955,54.224150886590955,0.0,0.0,0.0,1923.7792795718035
2025-07-20,1872.1848178001032,1782.1169668670764,2075.867174755325,1872.1826772631493,1872.187075472922,54.22415088701372,54.22415088701372,54.22415088701372,54.22415088701372,54.22415088701372,54.22415088701372,0.0,0.0,0.0,1926.408968687117
2025-07-27,1874.8145069149941,1773.6405724157257,2074.610037179212,1874.8123511738793,1874.8167796440193,54.22415088605943,54.22415088605943,54.22415088605943,54.22415088605943,54.22415088605943,54.22415088605943,0.0,0.0,0.0,1929.0386578010537
2025-08-03,1877.444196029885,1791.554689953846,2087.83361587962,1877.442020493474,1877.446487202634,54.224150886482185,54.224150886482185,54.224150886482185,54.224150886482185,54.224150886482185,54.224150886482185,0.0,0.0,0.0,1931.6683469163672
2025-08-10,1880.073885144776,1789.8799054639853,2089.590184629253,1880.0716938387664,1880.0761887061635,54.22415088621643,54.22415088621643,54.22415088621643,54.22415088621643,54.22415088621643,54.22415088621643,0.0,0.0,0.0,1934.2980360309925
2025-08-17,1882.7035742596668,1790.9173104316806,2093.4037009827152,1882.701367829418,1882.7058889442114,54.224150885950664,54.224150885950664,54.224150885950664,54.224150885950664,54.224150885950664,54.224150885950664,0.0,0.0,0.0,1936.9277251456174
2025-08-24,1885.3332633745574,1791.1722778927965,2076.4223897253646,1885.3310429301694,1885.3355881352652,54.224150886285386,54.224150886285386,54.224150886285386,54.224150886285386,54.224150886285386,54.224150886285386,0.0,0.0,0.0,1939.5574142608427
2025-08-31,1887.9629524894485,1801.8659977374589,2087.3613246165096,1887.960726431604,1887.9653032789201,54.224150886708124,54.224150886708124,54.224150886708124,54.224150886708124,54.224150886708124,54.224150886708124,0.0,0.0,0.0,1942.1871033761568
2025-09-07,1890.5926416043396,1800.2772146130617,2095.5110761627443,1890.5903993233992,1890.5950210962828,54.22415088575386,54.22415088575386,54.22415088575386,54.22415088575386,54.22415088575386,54.22415088575386,0.0,0.0,0.0,1944.8167924900936
2025-09-14,1893.2223307192303,1797.0584139174907,2093.3480581958074,1893.2200616252658,1893.2247335537022,54.22415088617659,54.22415088617659,54.22415088617659,54.22415088617659,54.22415088617659,54.22415088617659,0.0,0.0,0.0,1947.446481605407
2025-09-21,1895.8520198341214,1805.5002804688186,2100.077457071245,1895.8497271164852,1895.8544442159039,54.22415088591084,54.22415088591084,54.22415088591084,54.22415088591084,54.22415088591084,54.22415088591084,0.0,0.0,0.0,1950.0761707200322
2025-09-28,1898.481708949012,1819.0869027539445,2091.522660653524,1898.479392606595,1898.4841541155301,54.22415088633358,54.22415088633358,54.22415088633358,54.22415088633358,54.22415088633358,54.22415088633358,0.0,0.0,0.0,1952.7058598353456
2025-10-05,1901.111398063903,1811.10932051743,2105.198823062782,1901.1090572608512,1901.1138652530974,54.2241508853793,54.2241508853793,54.2241508853793,54.2241508853793,54.2241508853793,54.2241508853793,0.0,0.0,0.0,1955.3355489492822
